2012-12-04 13:26:39.400000,GFOR0000000000018327_package,1089320960,1,1,G4_9
2012-12-04 14:24:33.593000,1203_Mob_DoctorVOD4P0,1479864320,1,0,FOXNET
2012-12-04 14:51:06.753000,1203_BonesVOD4P0,1466306560,1,0,FOXNET
2012-12-04 15:24:46.887000,CelebStyle10773955Package,663121920,1,0,TV_GUIDE
2012-12-04 16:03:02.280000,VI_rihanna__we_ride-259306-81556-P,125521920,1,0,MusicChoice_No_SW
2012-12-04 16:04:00.453000,VI_game_its_okay-259310-80228-P,131880960,1,0,MusicChoice_No_SW
2012-12-04 16:04:52.727000,VI_rihanna__rude_bo-259321-117688-P,109363200,1,0,MusicChoice_No_SW
2012-12-04 16:05:39.870000,VI_n_minaj__did_it_-259333-123491-P,107356160,1,0,MusicChoice_No_SW
2012-12-04 16:06:38.183000,VI_lil_wayne__john-259336-123227-P,140840960,1,0,MusicChoice_No_SW
2012-12-04 16:06:58.327000,DecChrisTomlinGloryInTheHighestG,130744320,1,0,GOSPEL
2012-12-04 16:07:30.430000,VI_big_sean__dance-259344-125398-P,107048960,1,0,MusicChoice_No_SW
2012-12-04 16:07:55.580000,DecMandisaWhatChristmasMean_478496P,108861440,1,0,GOSPEL
2012-12-04 16:08:17.867000,VI_kirko_b__drank_i-259348-126706-P,105891840,1,0,MusicChoice_No_SW
2012-12-04 16:08:50.460000,DecSixpenceNoneTheRicherSilentG,137103360,1,0,GOSPEL
2012-12-04 16:09:02.220000,VI_nas__the_don-259358-127386-P,89968640,1,0,MusicChoice_No_SW
2012-12-04 16:09:48.660000,VI_dj_drama__we_in-259366-127676-P,117063680,1,0,MusicChoice_No_SW
2012-12-04 16:09:48.683000,DecTransSiberianOrchestraChristmasG,125480960,1,0,GOSPEL
2012-12-04 16:10:42.200000,VI_m_canty__in___ou-259374-129203-P,119388160,1,0,MusicChoice_No_SW
2012-12-04 16:11:38.220000,VI_gucci_mane__plai-259377-129261-P,137574400,1,0,MusicChoice_No_SW
2012-12-04 16:12:28.607000,VI_p_nk__blow_me-259386-128757-P,112609280,1,0,MusicChoice_No_SW
2012-12-04 16:13:18.497000,VI_k_clarkson_catch-259401-130185-P,119234560,1,0,MusicChoice_No_SW
2012-12-04 16:19:45.750000,VI_slipknot__sulfur-259408-113518-P,160256000,1,0,MusicChoice_45
2012-12-04 16:20:42.440000,VI_b_shelton__god_g-259410-124577-P,127784960,1,0,MusicChoice_45
2012-12-04 16:21:42.470000,VI_five_finger__rem-259411-126582-P,151152640,1,0,MusicChoice_45
2012-12-04 16:22:28.410000,VI_flyleaf__chasm-259415-127816-P,100720640,1,0,MusicChoice_45
2012-12-04 16:23:11.547000,VI_papa_roach__stil-259417-128915-P,104519680,1,0,MusicChoice_45
2012-12-04 16:23:56.957000,VI_lil_wayne__mirro-259414-126186-P,111790080,1,0,MusicChoice_Full_No_SW
2012-12-04 16:25:07.640000,VI_c_underwd_he_chea-259302-81361-P,104151040,1,0,MusicChoice_45_35
2012-12-04 16:26:08.013000,VI_r_kelly_worlds-259303-76254-P,159846400,1,0,MusicChoice_45_35
2012-12-04 16:27:29.507000,VI_beyonce_irreplace-259307-83497-P,122439680,1,0,MusicChoice_45_35
2012-12-04 16:27:52.047000,TheCantervilleGhost_581946P,2811340800,1,0,FEARNET
2012-12-04 16:29:01.187000,VI_alice_in_c__down_-259311-75246-P,161116160,1,0,MusicChoice_45_35
2012-12-04 16:29:52.747000,VI_beyonce_crazy_in-259312-75438-P,115200000,1,0,MusicChoice_45_35
2012-12-04 16:30:42.043000,VI_k_cole_i_changed_-259313-73616-P,107704320,1,0,MusicChoice_45_35
2012-12-04 16:31:36.143000,VI_kanye_west_all_fa-259314-73635-P,133242880,1,0,MusicChoice_45_35
